%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sensors_val0.header.seq,field.sensors_val0.header.stamp,field.sensors_val0.header.frame_id,field.sensors_val0.S_Ax,field.sensors_val0.S_Ay,field.sensors_val0.S_Az,field.sensors_val0.S_Mx,field.sensors_val0.S_My,field.sensors_val0.S_Mz,field.sensors_val0.S_Gx,field.sensors_val0.S_Gy,field.sensors_val0.S_Gz,field.sensors_val0.number,field.sensors_val0.total_number,field.sensors_val1.header.seq,field.sensors_val1.header.stamp,field.sensors_val1.header.frame_id,field.sensors_val1.S_Ax,field.sensors_val1.S_Ay,field.sensors_val1.S_Az,field.sensors_val1.S_Mx,field.sensors_val1.S_My,field.sensors_val1.S_Mz,field.sensors_val1.S_Gx,field.sensors_val1.S_Gy,field.sensors_val1.S_Gz,field.sensors_val1.number,field.sensors_val1.total_number,field.sensors_val2.header.seq,field.sensors_val2.header.stamp,field.sensors_val2.header.frame_id,field.sensors_val2.S_Ax,field.sensors_val2.S_Ay,field.sensors_val2.S_Az,field.sensors_val2.S_Mx,field.sensors_val2.S_My,field.sensors_val2.S_Mz,field.sensors_val2.S_Gx,field.sensors_val2.S_Gy,field.sensors_val2.S_Gz,field.sensors_val2.number,field.sensors_val2.total_number,field.sensors_val3.header.seq,field.sensors_val3.header.stamp,field.sensors_val3.header.frame_id,field.sensors_val3.S_Ax,field.sensors_val3.S_Ay,field.sensors_val3.S_Az,field.sensors_val3.S_Mx,field.sensors_val3.S_My,field.sensors_val3.S_Mz,field.sensors_val3.S_Gx,field.sensors_val3.S_Gy,field.sensors_val3.S_Gz,field.sensors_val3.number,field.sensors_val3.total_number,field.sensors_val4.header.seq,field.sensors_val4.header.stamp,field.sensors_val4.header.frame_id,field.sensors_val4.S_Ax,field.sensors_val4.S_Ay,field.sensors_val4.S_Az,field.sensors_val4.S_Mx,field.sensors_val4.S_My,field.sensors_val4.S_Mz,field.sensors_val4.S_Gx,field.sensors_val4.S_Gy,field.sensors_val4.S_Gz,field.sensors_val4.number,field.sensors_val4.total_number,field.sensors_val5.header.seq,field.sensors_val5.header.stamp,field.sensors_val5.header.frame_id,field.sensors_val5.S_Ax,field.sensors_val5.S_Ay,field.sensors_val5.S_Az,field.sensors_val5.S_Mx,field.sensors_val5.S_My,field.sensors_val5.S_Mz,field.sensors_val5.S_Gx,field.sensors_val5.S_Gy,field.sensors_val5.S_Gz,field.sensors_val5.number,field.sensors_val5.total_number,field.sensors_val6.header.seq,field.sensors_val6.header.stamp,field.sensors_val6.header.frame_id,field.sensors_val6.S_Ax,field.sensors_val6.S_Ay,field.sensors_val6.S_Az,field.sensors_val6.S_Mx,field.sensors_val6.S_My,field.sensors_val6.S_Mz,field.sensors_val6.S_Gx,field.sensors_val6.S_Gy,field.sensors_val6.S_Gz,field.sensors_val6.number,field.sensors_val6.total_number,field.sensors_val7.header.seq,field.sensors_val7.header.stamp,field.sensors_val7.header.frame_id,field.sensors_val7.S_Ax,field.sensors_val7.S_Ay,field.sensors_val7.S_Az,field.sensors_val7.S_Mx,field.sensors_val7.S_My,field.sensors_val7.S_Mz,field.sensors_val7.S_Gx,field.sensors_val7.S_Gy,field.sensors_val7.S_Gz,field.sensors_val7.number,field.sensors_val7.total_number,field.sensors_val8.header.seq,field.sensors_val8.header.stamp,field.sensors_val8.header.frame_id,field.sensors_val8.S_Ax,field.sensors_val8.S_Ay,field.sensors_val8.S_Az,field.sensors_val8.S_Mx,field.sensors_val8.S_My,field.sensors_val8.S_Mz,field.sensors_val8.S_Gx,field.sensors_val8.S_Gy,field.sensors_val8.S_Gz,field.sensors_val8.number,field.sensors_val8.total_number
0,4999,0,,0,1374680222137384043,,28.0,-247.0,-9.0,-191.0,1420.0,843.0,-11.0,10.0,-96.0,0,9,0,1374680222145365435,,50.0,-1.0,239.0,82.0,-80.0,445.0,-88.0,-93.0,-29.0,1,9,0,1374680222157367239,,-65.0,14.0,250.0,-95.0,312.0,18.0,3.0,49.0,-39.0,2,9,0,1374680222169308282,,-41.0,-248.0,-3.0,-189.0,1470.0,878.0,-5.0,29.0,3.0,3,9,0,1374680222177376626,,249.0,10.0,0.0,-517.0,73.0,-438.0,-4.0,17.0,12.0,4,9,0,1374680222189364742,,221.0,-113.0,12.0,-4096.0,59.0,-4096.0,-5.0,-15.0,-27.0,5,9,0,1374680222197358774,,252.0,5.0,8.0,-604.0,30.0,-900.0,1.0,-1.0,-9.0,6,9,0,1374680222209366376,,232.0,84.0,1.0,-4096.0,-273.0,1156.0,12.0,-6.0,48.0,7,9,0,1374680222253440972,,-271.0,4.0,-49.0,4096.0,4096.0,-1394.0,5.0,13.0,-9.0,8,9
0,5000,0,,0,1374680222269359336,,36.0,-251.0,-7.0,-188.0,1421.0,843.0,-35.0,-8.0,95.0,0,9,0,1374680222277370340,,52.0,-4.0,236.0,88.0,-77.0,443.0,-98.0,133.0,-12.0,1,9,0,1374680222289361529,,-78.0,16.0,240.0,-96.0,316.0,20.0,-15.0,-146.0,-19.0,2,9,0,1374680222297369320,,-44.0,-247.0,1.0,-188.0,1472.0,877.0,1.0,18.0,-230.0,3,9,0,1374680222309378738,,246.0,5.0,1.0,-517.0,65.0,-437.0,-9.0,16.0,-228.0,4,9,0,1374680222325007749,,222.0,-105.0,7.0,-4096.0,59.0,-4096.0,-20.0,-20.0,-219.0,5,9,0,1374680222329362562,,248.0,2.0,-1.0,-601.0,34.0,-900.0,-5.0,7.0,247.0,6,9,0,1374680222341370024,,226.0,74.0,-3.0,-4096.0,-264.0,1154.0,5.0,6.0,276.0,7,9,0,1374680222393369929,,-266.0,3.0,-48.0,4096.0,4096.0,-1385.0,14.0,-264.0,-3.0,8,9
0,5001,0,,0,1374680222408874344,,13.0,-249.0,-2.0,-176.0,1415.0,840.0,-17.0,-31.0,412.0,0,9,0,1374680222421403659,,25.0,-4.0,235.0,99.0,-79.0,449.0,-90.0,418.0,17.0,1,9,0,1374680222429400137,,-43.0,10.0,246.0,-113.0,315.0,24.0,-22.0,-395.0,-3.0,2,9,0,1374680222436928747,,-11.0,-257.0,1.0,-206.0,1469.0,879.0,9.0,-1.0,-489.0,3,9,0,1374680222448895142,,244.0,34.0,9.0,-511.0,49.0,-434.0,11.0,19.0,-436.0,4,9,0,1374680222457388959,,237.0,-87.0,2.0,-4096.0,35.0,-4096.0,-3.0,-17.0,-384.0,5,9,0,1374680222469416954,,244.0,-21.0,3.0,-597.0,55.0,-901.0,-11.0,-6.0,456.0,6,9,0,1374680222477397717,,234.0,67.0,-2.0,-4096.0,-226.0,1152.0,20.0,-6.0,394.0,7,9,0,1374680222533204181,,-262.0,10.0,-13.0,4096.0,4096.0,-1364.0,17.0,-483.0,-19.0,8,9
0,5002,0,,0,1374680222549425098,,-24.0,-247.0,-13.0,-148.0,1404.0,847.0,-68.0,24.0,712.0,0,9,0,1374680222561363207,,-17.0,-4.0,225.0,123.0,-79.0,455.0,-134.0,796.0,-15.0,1,9,0,1374680222569359684,,-5.0,16.0,247.0,-140.0,318.0,32.0,18.0,-774.0,-25.0,2,9,0,1374680222581357787,,29.0,-258.0,2.0,-239.0,1454.0,876.0,64.0,-4.0,-850.0,3,9,0,1374680222588894988,,251.0,46.0,4.0,-486.0,45.0,-432.0,22.0,56.0,-700.0,4,9,0,1374680222597364221,,232.0,-84.0,9.0,-4096.0,-19.0,-4096.0,4.0,14.0,-215.0,5,9,0,1374680222608933219,,242.0,-59.0,-1.0,-582.0,56.0,-904.0,0.0,-38.0,426.0,6,9,0,1374680222621365246,,235.0,43.0,0.0,-4096.0,-111.0,1163.0,11.0,-33.0,356.0,7,9,0,1374680222673374021,,-244.0,-1.0,64.0,4096.0,4096.0,-1336.0,20.0,-355.0,-37.0,8,9
0,5003,0,,0,1374680222693364341,,-82.0,-254.0,-17.0,-127.0,1387.0,844.0,-26.0,-13.0,77.0,0,9,0,1374680222701359561,,-67.0,-13.0,242.0,143.0,-76.0,461.0,-94.0,19.0,-12.0,1,9,0,1374680222709357435,,56.0,19.0,250.0,-161.0,318.0,36.0,-7.0,21.0,-38.0,2,9,0,1374680222721357913,,63.0,-243.0,5.0,-256.0,1448.0,874.0,-14.0,14.0,4.0,3,9,0,1374680222729363121,,233.0,88.0,5.0,-478.0,42.0,-433.0,4.0,0.0,94.0,4,9,0,1374680222741372538,,248.0,-60.0,13.0,-4096.0,-71.0,-4096.0,-23.0,-36.0,43.0,5,9,0,1374680222749370761,,238.0,-81.0,2.0,-578.0,57.0,-906.0,5.0,11.0,-199.0,6,9,0,1374680222761363068,,237.0,42.0,0.0,-4096.0,-82.0,1165.0,20.0,11.0,-123.0,7,9,0,1374680222809362464,,-243.0,5.0,70.0,4096.0,4096.0,-1332.0,19.0,276.0,-1.0,8,9
0,5004,0,,0,1374680222825372809,,-32.0,-247.0,6.0,-134.0,1394.0,847.0,-76.0,14.0,-383.0,0,9,0,1374680222836899134,,-9.0,8.0,232.0,131.0,-75.0,457.0,-175.0,-397.0,-41.0,1,9,0,1374680222849369923,,-14.0,-3.0,253.0,-147.0,316.0,34.0,115.0,327.0,-32.0,2,9,0,1374680222857388191,,7.0,-252.0,-15.0,-238.0,1455.0,877.0,113.0,5.0,268.0,3,9,0,1374680222865376776,,243.0,48.0,-3.0,-490.0,47.0,-436.0,-29.0,143.0,277.0,4,9,0,1374680222877365171,,236.0,-81.0,4.0,-4096.0,-28.0,-4096.0,51.0,106.0,156.0,5,9,0,1374680222885362277,,250.0,-30.0,10.0,-590.0,51.0,-897.0,5.0,-171.0,-305.0,6,9,0,1374680222897366526,,229.0,54.0,3.0,-4096.0,-165.0,1163.0,75.0,-195.0,-124.0,7,9,0,1374680222945397072,,-265.0,29.0,2.0,4096.0,4096.0,-1347.0,-5.0,315.0,-194.0,8,9
0,5005,0,,0,1374680222961397919,,-6.0,-253.0,-6.0,-148.0,1405.0,853.0,-280.0,-8.0,-179.0,0,9,0,1374680222973364244,,12.0,-4.0,249.0,119.0,-66.0,454.0,-346.0,-177.0,13.0,1,9,0,1374680222981442366,,-27.0,27.0,245.0,-134.0,304.0,32.0,218.0,113.0,4.0,2,9,0,1374680222989371446,,0.0,-246.0,10.0,-229.0,1455.0,862.0,222.0,11.0,56.0,3,9,0,1374680223001777422,,241.0,37.0,19.0,-495.0,51.0,-450.0,-53.0,344.0,5.0,4,9,0,1374680223013391049,,225.0,-78.0,20.0,-4096.0,4.0,-4096.0,69.0,286.0,8.0,5,9,0,1374680223021423844,,244.0,-39.0,-18.0,-587.0,54.0,-886.0,-80.0,-270.0,-32.0,6,9,0,1374680223032898277,,229.0,59.0,-10.0,-4096.0,-176.0,1190.0,77.0,-300.0,0.0,7,9,0,1374680223089369421,,-265.0,-24.0,-10.0,4096.0,4096.0,-1352.0,-83.0,-14.0,-240.0,8,9
0,5006,0,,0,1374680223104866292,,-11.0,-255.0,-58.0,-156.0,1405.0,868.0,-195.0,6.0,77.0,0,9,0,1374680223117359012,,2.0,-52.0,241.0,116.0,-56.0,455.0,-216.0,104.0,-28.0,1,9,0,1374680223125363381,,-14.0,69.0,243.0,-137.0,293.0,34.0,105.0,-109.0,-47.0,2,9,0,1374680223137364627,,4.0,-243.0,42.0,-233.0,1450.0,856.0,78.0,32.0,-155.0,3,9,0,1374680223149003187,,244.0,48.0,46.0,-490.0,44.0,-462.0,-26.0,64.0,-138.0,4,9,0,1374680223153360445,,237.0,-68.0,37.0,-4096.0,15.0,-4096.0,-13.0,28.0,-58.0,5,9,0,1374680223165362110,,245.0,-39.0,-42.0,-584.0,58.0,-870.0,-12.0,-12.0,115.0,6,9,0,1374680223173366060,,232.0,46.0,-22.0,-4096.0,-143.0,1216.0,1.0,3.0,54.0,7,9,0,1374680223228880239,,-257.0,-44.0,14.0,4096.0,4096.0,-1346.0,2.0,-106.0,-20.0,8,9
0,5007,0,,0,1374680223244888908,,-30.0,-249.0,-32.0,-150.0,1401.0,867.0,15.0,-6.0,45.0,0,9,0,1374680223256894484,,-21.0,-30.0,243.0,125.0,-54.0,459.0,-60.0,52.0,-12.0,1,9,0,1374680223265357920,,-5.0,35.0,244.0,-142.0,295.0,37.0,-58.0,-26.0,-1.0,2,9,0,1374680223273371299,,26.0,-253.0,7.0,-236.0,1450.0,856.0,-48.0,-18.0,-85.0,3,9,0,1374680223285363395,,237.0,59.0,14.0,-489.0,46.0,-460.0,21.0,-54.0,-14.0,4,9,0,1374680223293378450,,233.0,-75.0,26.0,-4096.0,10.0,-4096.0,-43.0,-76.0,-22.0,5,9,0,1374680223305394852,,245.0,-52.0,-9.0,-586.0,54.0,-875.0,-7.0,55.0,-6.0,6,9,0,1374680223313405088,,236.0,42.0,-14.0,-4096.0,-141.0,1204.0,14.0,40.0,-4.0,7,9,0,1374680223365373634,,-255.0,-4.0,25.0,4096.0,4096.0,-1343.0,3.0,50.0,29.0,8,9
0,5008,0,,0,1374680223384943789,,-21.0,-250.0,-34.0,-146.0,1401.0,864.0,-34.0,8.0,-44.0,0,9,0,1374680223393367555,,-9.0,-29.0,245.0,121.0,-55.0,458.0,-100.0,-48.0,-34.0,1,9,0,1374680223400912369,,-6.0,41.0,244.0,-143.0,298.0,35.0,-23.0,48.0,-32.0,2,9,0,1374680223413412910,,13.0,-247.0,20.0,-237.0,1452.0,856.0,-38.0,16.0,3.0,3,9,0,1374680223421446753,,234.0,63.0,33.0,-489.0,47.0,-459.0,-16.0,35.0,-22.0,4,9,0,1374680223429361585,,235.0,-71.0,28.0,-4096.0,3.0,-4096.0,-37.0,8.0,30.0,5,9,0,1374680223441359549,,243.0,-50.0,-28.0,-580.0,52.0,-880.0,0.0,20.0,-38.0,6,9,0,1374680223453360376,,234.0,47.0,-21.0,-4096.0,-139.0,1207.0,7.0,35.0,-16.0,7,9,0,1374680223501370388,,-258.0,-45.0,16.0,4096.0,4096.0,-1348.0,31.0,34.0,54.0,8,9
0,5009,0,,0,1374680223517362854,,-20.0,-256.0,-61.0,-152.0,1402.0,867.0,153.0,-6.0,-43.0,0,9,0,1374680223528956995,,-5.0,-46.0,246.0,120.0,-59.0,458.0,112.0,-30.0,-27.0,1,9,0,1374680223541409206,,-11.0,61.0,245.0,-141.0,301.0,33.0,-227.0,26.0,-17.0,2,9,0,1374680223549375232,,10.0,-237.0,34.0,-241.0,1452.0,861.0,-234.0,-8.0,-16.0,3,9,0,1374680223557364097,,237.0,61.0,31.0,-489.0,48.0,-449.0,75.0,-243.0,13.0,4,9,0,1374680223569364435,,237.0,-71.0,28.0,-4096.0,10.0,-4096.0,-102.0,-310.0,-9.0,5,9,0,1374680223577360563,,247.0,-50.0,-21.0,-585.0,54.0,-888.0,58.0,331.0,11.0,6,9,0,1374680223589363345,,235.0,47.0,-14.0,-4096.0,-142.0,1190.0,-60.0,337.0,-19.0,7,9,0,1374680223636969955,,-261.0,-17.0,11.0,4096.0,4096.0,-1343.0,66.0,20.0,272.0,8,9
0,5010,0,,0,1374680223653365265,,-31.0,-248.0,0.0,-149.0,1397.0,853.0,237.0,-24.0,-28.0,0,9,0,1374680223661361254,,-4.0,6.0,231.0,122.0,-71.0,454.0,166.0,-19.0,-6.0,1,9,0,1374680223673360474,,-6.0,1.0,252.0,-142.0,314.0,34.0,-215.0,-15.0,-19.0,2,9,0,1374680223681358907,,13.0,-247.0,-18.0,-237.0,1455.0,873.0,-180.0,3.0,-101.0,3,9,0,1374680223693358826,,243.0,61.0,-6.0,-487.0,50.0,-433.0,75.0,-223.0,-25.0,4,9,0,1374680223705361119,,234.0,-74.0,-1.0,-4096.0,-6.0,-4096.0,-72.0,-222.0,-12.0,5,9,0,1374680223713348727,,250.0,-34.0,24.0,-587.0,55.0,-906.0,25.0,209.0,41.0,6,9,0,1374680223724890068,,236.0,42.0,10.0,-4096.0,-156.0,1154.0,-40.0,174.0,-7.0,7,9,0,1374680223773364455,,-259.0,33.0,20.0,4096.0,4096.0,-1340.0,11.0,45.0,93.0,8,9
0,5011,0,,0,1374680223789363276,,-31.0,-250.0,4.0,-143.0,1398.0,845.0,-28.0,-9.0,-34.0,0,9,0,1374680223797369601,,-11.0,9.0,239.0,130.0,-80.0,455.0,-100.0,-20.0,-8.0,1,9,0,1374680223809360860,,-3.0,7.0,246.0,-141.0,320.0,35.0,9.0,-2.0,-31.0,2,9,0,1374680223817359293,,15.0,-246.0,-6.0,-238.0,1456.0,878.0,1.0,9.0,-58.0,3,9,0,1374680223829361307,,241.0,60.0,-14.0,-489.0,47.0,-431.0,-23.0,92.0,-32.0,4,9,0,1374680223837379016,,234.0,-66.0,3.0,-4096.0,-12.0,-4096.0,30.0,67.0,11.0,5,9,0,1374680223849407919,,250.0,-42.0,0.0,-587.0,53.0,-906.0,-26.0,-63.0,-33.0,6,9,0,1374680223857364237,,234.0,52.0,-1.0,-4096.0,-154.0,1155.0,30.0,-74.0,3.0,7,9,0,1374680223909367215,,-258.0,2.0,26.0,4096.0,4096.0,-1341.0,-14.0,50.0,-45.0,8,9
0,5012,0,,0,1374680223925361008,,-28.0,-255.0,-22.0,-139.0,1396.0,848.0,-43.0,21.0,-27.0,0,9,0,1374680223937086590,,-11.0,-16.0,242.0,126.0,-77.0,457.0,-99.0,-69.0,-22.0,1,9,0,1374680223944888211,,-15.0,26.0,245.0,-140.0,318.0,36.0,-13.0,34.0,-12.0,2,9,0,1374680223952883500,,9.0,-247.0,12.0,-239.0,1458.0,876.0,-11.0,0.0,-25.0,3,9,0,1374680223965373566,,240.0,51.0,11.0,-491.0,46.0,-434.0,21.0,3.0,13.0,4,9,0,1374680223973379122,,234.0,-75.0,14.0,-4096.0,-11.0,-4096.0,-10.0,-48.0,5.0,5,9,0,1374680223984888476,,246.0,-41.0,1.0,-586.0,53.0,-906.0,4.0,42.0,-31.0,6,9,0,1374680224000902662,,233.0,51.0,0.0,-4096.0,-154.0,1156.0,7.0,41.0,-6.0,7,9,0,1374680224045369766,,-263.0,-4.0,8.0,4096.0,4096.0,-1347.0,9.0,36.0,6.0,8,9
0,5013,0,,0,1374680224065370981,,-19.0,-249.0,1.0,-142.0,1398.0,846.0,-23.0,-9.0,0.0,0,9,0,1374680224073363198,,-6.0,3.0,248.0,128.0,-76.0,456.0,-93.0,6.0,-29.0,1,9,0,1374680224081360863,,-8.0,4.0,251.0,-141.0,321.0,32.0,-3.0,-11.0,-32.0,2,9,0,1374680224093358337,,18.0,-248.0,-4.0,-236.0,1453.0,876.0,7.0,21.0,-65.0,3,9,0,1374680224101369342,,236.0,61.0,5.0,-488.0,47.0,-432.0,-4.0,20.0,-39.0,4,9,0,1374680224109458289,,237.0,-69.0,8.0,-4096.0,-9.0,-4096.0,-7.0,9.0,-2.0,5,9,0,1374680224121368322,,244.0,-46.0,2.0,-584.0,55.0,-907.0,-6.0,-13.0,16.0,6,9,0,1374680224129368362,,236.0,52.0,-6.0,-4096.0,-154.0,1158.0,18.0,-35.0,2.0,7,9,0,1374680224181372317,,-257.0,3.0,34.0,4096.0,4096.0,-1343.0,0.0,8.0,-29.0,8,9
0,5014,0,,0,1374680224197374980,,-31.0,-257.0,-19.0,-139.0,1399.0,846.0,-44.0,0.0,-52.0,0,9,0,1374680224208983927,,-15.0,-11.0,243.0,128.0,-79.0,458.0,-95.0,-75.0,-15.0,1,9,0,1374680224217362995,,-4.0,26.0,242.0,-141.0,316.0,32.0,-9.0,54.0,-18.0,2,9,0,1374680224228982908,,15.0,-243.0,10.0,-237.0,1452.0,876.0,0.0,17.0,6.0,3,9,0,1374680224236895366,,239.0,60.0,12.0,-491.0,46.0,-433.0,3.0,18.0,13.0,4,9,0,1374680224249357494,,232.0,-75.0,12.0,-4096.0,-10.0,-4096.0,-13.0,-14.0,23.0,5,9,0,1374680224257052187,,247.0,-47.0,-6.0,-584.0,54.0,-908.0,3.0,18.0,-44.0,6,9,0,1374680224269359059,,232.0,48.0,-4.0,-4096.0,-153.0,1162.0,12.0,17.0,-15.0,7,9,0,1374680224317496881,,-260.0,-4.0,19.0,4096.0,4096.0,-1342.0,15.0,46.0,-5.0,8,9
0,5015,0,,0,1374680224333360908,,-22.0,-247.0,-12.0,-144.0,1399.0,842.0,-19.0,-4.0,-18.0,0,9,0,1374680224341369049,,-9.0,-2.0,236.0,128.0,-79.0,456.0,-92.0,0.0,-19.0,1,9,0,1374680224353363939,,-5.0,17.0,250.0,-143.0,320.0,33.0,-8.0,-13.0,-19.0,2,9,0,1374680224361363280,,20.0,-252.0,-2.0,-236.0,1455.0,875.0,2.0,19.0,-73.0,3,9,0,1374680224373363339,,238.0,59.0,5.0,-488.0,46.0,-434.0,-4.0,22.0,-30.0,4,9,0,1374680224384895531,,236.0,-73.0,13.0,-4096.0,-10.0,-4096.0,-13.0,-8.0,-10.0,5,9,0,1374680224393286960,,246.0,-47.0,0.0,-583.0,57.0,-902.0,-11.0,1.0,-19.0,6,9,0,1374680224405360143,,237.0,49.0,-4.0,-4096.0,-150.0,1161.0,9.0,2.0,12.0,7,9,0,1374680224453067952,,-258.0,2.0,25.0,4096.0,4096.0,-1341.0,-5.0,11.0,-12.0,8,9
0,5016,0,,0,1374680224469414234,,-32.0,-256.0,-17.0,-143.0,1399.0,847.0,-42.0,15.0,-46.0,0,9,0,1374680224481361772,,-12.0,-9.0,244.0,129.0,-78.0,455.0,-101.0,-50.0,-28.0,1,9,0,1374680224489358458,,-1.0,21.0,248.0,-143.0,315.0,35.0,5.0,25.0,-33.0,2,9,0,1374680224497017463,,15.0,-247.0,7.0,-234.0,1455.0,874.0,-8.0,10.0,-19.0,3,9,0,1374680224509400531,,239.0,57.0,10.0,-488.0,48.0,-436.0,8.0,32.0,-8.0,4,9,0,1374680224521449059,,237.0,-68.0,19.0,-4096.0,-12.0,-4096.0,6.0,-6.0,8.0,5,9,0,1374680224529367733,,249.0,-49.0,-8.0,-585.0,55.0,-901.0,-3.0,0.0,-21.0,6,9,0,1374680224541362275,,231.0,45.0,-6.0,-4096.0,-148.0,1167.0,27.0,5.0,-4.0,7,9,0,1374680224585384210,,-266.0,-5.0,14.0,4096.0,4096.0,-1342.0,0.0,36.0,0.0,8,9
0,5017,0,,0,1374680224601469495,,-32.0,-259.0,-18.0,-141.0,1398.0,848.0,-28.0,1.0,-13.0,0,9,0,1374680224613376385,,-15.0,-3.0,241.0,127.0,-75.0,457.0,-89.0,-52.0,-15.0,1,9,0,1374680224621357567,,-1.0,17.0,252.0,-141.0,316.0,34.0,-15.0,22.0,-25.0,2,9,0,1374680224633359233,,12.0,-242.0,3.0,-239.0,1454.0,873.0,-8.0,36.0,-26.0,3,9,0,1374680224641360669,,239.0,64.0,11.0,-489.0,46.0,-437.0,1.0,21.0,-9.0,4,9,0,1374680224649364270,,238.0,-64.0,8.0,-4096.0,-12.0,-4096.0,7.0,-2.0,18.0,5,9,0,1374680224661362233,,246.0,-49.0,0.0,-587.0,56.0,-900.0,-8.0,5.0,-15.0,6,9,0,1374680224669421148,,239.0,46.0,-10.0,-4096.0,-148.0,1170.0,21.0,-20.0,0.0,7,9,0,1374680224721382082,,-253.0,-8.0,30.0,4096.0,4096.0,-1341.0,5.0,18.0,-15.0,8,9
0,5018,0,,0,1374680224741357875,,-27.0,-252.0,-17.0,-141.0,1401.0,847.0,-39.0,2.0,-27.0,0,9,0,1374680224749359590,,-14.0,-14.0,241.0,128.0,-74.0,453.0,-98.0,-27.0,-38.0,1,9,0,1374680224757363680,,-1.0,25.0,248.0,-142.0,314.0,32.0,3.0,26.0,-35.0,2,9,0,1374680224769362621,,15.0,-244.0,10.0,-237.0,1455.0,872.0,2.0,28.0,-17.0,3,9,0,1374680224781358839,,238.0,68.0,11.0,-489.0,46.0,-440.0,4.0,17.0,-3.0,4,9,0,1374680224789358249,,239.0,-68.0,16.0,-4096.0,-15.0,-4096.0,14.0,-18.0,13.0,5,9,0,1374680224797359545,,243.0,-53.0,-8.0,-582.0,55.0,-899.0,5.0,-1.0,-24.0,6,9,0,1374680224809470652,,233.0,58.0,-5.0,-4096.0,-144.0,1175.0,15.0,4.0,-21.0,7,9,0,1374680224857362562,,-263.0,1.0,18.0,4096.0,4096.0,-1344.0,25.0,54.0,-3.0,8,9
0,5019,0,,0,1374680224873362222,,-33.0,-255.0,-13.0,-142.0,1403.0,850.0,-34.0,2.0,-20.0,0,9,0,1374680224881360305,,-12.0,-8.0,242.0,126.0,-72.0,455.0,-103.0,-38.0,-29.0,1,9,0,1374680224897367158,,-5.0,22.0,249.0,-141.0,314.0,33.0,3.0,11.0,-46.0,2,9,0,1374680224904893533,,20.0,-244.0,9.0,-234.0,1455.0,872.0,1.0,6.0,-31.0,3,9,0,1374680224913362696,,237.0,64.0,11.0,-492.0,47.0,-440.0,4.0,23.0,-20.0,4,9,0,1374680224925368203,,234.0,-70.0,13.0,-4096.0,-14.0,-4096.0,6.0,-5.0,14.0,5,9,0,1374680224933364889,,250.0,-46.0,-10.0,-588.0,51.0,-893.0,-13.0,3.0,-30.0,6,9,0,1374680224944896103,,233.0,47.0,-9.0,-4096.0,-144.0,1183.0,9.0,-14.0,-8.0,7,9,0,1374680224993215163,,-261.0,-2.0,25.0,4096.0,4096.0,-1346.0,-5.0,37.0,-13.0,8,9
0,5020,0,,0,1374680225022698380,,-25.0,-252.0,-19.0,-144.0,1408.0,851.0,-32.0,9.0,-23.0,0,9,0,1374680225022712208,,-4.0,-10.0,243.0,124.0,-73.0,448.0,-98.0,-13.0,-24.0,1,9,0,1374680225029363752,,-6.0,24.0,243.0,-139.0,311.0,32.0,-6.0,8.0,-24.0,2,9,0,1374680225037412680,,18.0,-254.0,8.0,-236.0,1454.0,869.0,-3.0,12.0,-20.0,3,9,0,1374680225045365995,,252.0,59.0,14.0,-494.0,46.0,-445.0,3.0,2.0,-21.0,4,9,0,1374680225057120283,,235.0,-70.0,14.0,-4096.0,-15.0,-4096.0,-13.0,-24.0,12.0,5,9,0,1374680225069417865,,251.0,-44.0,-4.0,-587.0,55.0,-891.0,6.0,20.0,10.0,6,9,0,1374680225081313022,,233.0,48.0,-4.0,-4096.0,-142.0,1191.0,12.0,-3.0,3.0,7,9,0,1374680225129384565,,-262.0,1.0,25.0,4096.0,4096.0,-1345.0,-1.0,23.0,-6.0,8,9
0,5021,0,,0,1374680225145249081,,-26.0,-255.0,-8.0,-145.0,1408.0,851.0,-37.0,3.0,-47.0,0,9,0,1374680225157362283,,-11.0,-3.0,238.0,125.0,-71.0,452.0,-93.0,-53.0,-21.0,1,9,0,1374680225165364347,,-3.0,22.0,249.0,-141.0,307.0,33.0,9.0,41.0,-25.0,2,9,0,1374680225173433040,,12.0,-249.0,1.0,-233.0,1456.0,868.0,1.0,5.0,2.0,3,9,0,1374680225185357181,,236.0,53.0,8.0,-498.0,46.0,-451.0,-3.0,30.0,2.0,4,9,0,1374680225193358548,,239.0,-66.0,13.0,-4096.0,-15.0,-4096.0,-3.0,3.0,20.0,5,9,0,1374680225205361260,,243.0,-41.0,-7.0,-589.0,54.0,-884.0,-13.0,-9.0,-51.0,6,9,0,1374680225213364512,,231.0,52.0,2.0,-4096.0,-143.0,1204.0,9.0,-4.0,-18.0,7,9,0,1374680225268980379,,-262.0,-2.0,16.0,4096.0,4096.0,-1348.0,-16.0,68.0,-13.0,8,9
